Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
907552,186,8/27/15 8:10,2nd at South Park,64,8/27/15 8:13,Howard at 2nd,63,526,Subscriber,94107
907551,320,8/27/15 8:10,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:15,5th at Howard,57,503,Subscriber,94303
907550,661,8/27/15 8:10,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:21,Post at Kearny,47,593,Subscriber,94010
907549,1027,8/27/15 8:10,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:27,Market at Sansome,77,373,Subscriber,94105
907548,1160,8/27/15 8:10,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:29,Commercial at Montgomery,45,388,Subscriber,94070
907547,497,8/27/15 8:09,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:17,Market at Sansome,77,454,Subscriber,94303
907546,792,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:22,Market at 4th,76,413,Subscriber,95122
907545,337,8/27/15 8:09,Embarcadero at Sansome,60,8/27/15 8:15,Clay at Battery,41,443,Subscriber,94133
907544,843,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:23,Harry Bridges Plaza (Ferry Building),50,677,Subscriber,94086
907542,778,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:22,Embarcadero at Folsom,51,394,Subscriber,94111
907541,742,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:21,Market at 10th,67,540,Subscriber,94401
907540,624,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:19,Embarcadero at Folsom,51,594,Subscriber,94085
907539,528,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:18,Howard at 2nd,63,614,Subscriber,94306
907538,829,8/27/15 8:09,Civic Center BART (7th at Market),72,8/27/15 8:22,Embarcadero at Folsom,51,521,Customer,94080
907537,262,8/27/15 8:09,2nd at Townsend,61,8/27/15 8:13,San Francisco Caltrain (Townsend at 4th),70,429,Subscriber,94107
907536,914,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:24,Civic Center BART (7th at Market),72,453,Subscriber,94070
907535,726,8/27/15 8:08,Grant Avenue at Columbus Avenue,73,8/27/15 8:21,2nd at Townsend,61,461,Subscriber,94133
907534,520,8/27/15 8:08,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:17,Embarcadero at Folsom,51,448,Subscriber,94070
907533,440,8/27/15 8:08,Spear at Folsom,49,8/27/15 8:16,2nd at Townsend,61,209,Subscriber,94610
907532,646,8/27/15 8:08,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:19,Beale at Market,56,300,Subscriber,94070
907531,761,8/27/15 8:08,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:21,Embarcadero at Vallejo,48,581,Subscriber,94025
907529,818,8/27/15 8:08,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:21,Embarcadero at Vallejo,48,267,Subscriber,94065
907528,874,8/27/15 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:22,Washington at Kearny,46,485,Subscriber,94087
907526,436,8/27/15 8:07,Embarcadero at Bryant,54,8/27/15 8:15,San Francisco Caltrain (Townsend at 4th),70,348,Subscriber,94105
907525,181,8/27/15 8:07,San Jose Diridon Caltrain Station,2,8/27/15 8:10,Santa Clara at Almaden,4,14,Subscriber,94158
907524,554,8/27/15 8:07,San Jose Diridon Caltrain Station,2,8/27/15 8:16,MLK Library,11,18,Subscriber,94110
907523,659,8/27/15 8:07,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:18,San Francisco Caltrain (Townsend at 4th),70,598,Subscriber,94925
907520,271,8/27/15 8:06,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:11,Market at Sansome,77,599,Subscriber,94105
907519,376,8/27/15 8:06,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:13,2nd at Folsom,62,321,Subscriber,94949
907518,651,8/27/15 8:06,Golden Gate at Polk,59,8/27/15 8:17,San Francisco Caltrain 2 (330 Townsend),69,518,Subscriber,94109
907517,691,8/27/15 8:06,Washington at Kearny,46,8/27/15 8:17,2nd at South Park,64,366,Subscriber,94133
907516,1133,8/27/15 8:05,Japantown,9,8/27/15 8:23,San Jose Diridon Caltrain Station,2,205,Customer,95112
907515,588,8/27/15 8:04,Spear at Folsom,49,8/27/15 8:14,San Francisco Caltrain (Townsend at 4th),70,379,Subscriber,94709
907514,537,8/27/15 8:04,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:13,2nd at South Park,64,283,Subscriber,94510
907512,426,8/27/15 8:03,South Van Ness at Market,66,8/27/15 8:10,Post at Kearny,47,546,Subscriber,94122
907511,209,8/27/15 8:03,2nd at South Park,64,8/27/15 8:06,San Francisco Caltrain (Townsend at 4th),70,593,Subscriber,94107
907510,541,8/27/15 8:03,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:12,Commercial at Montgomery,45,402,Subscriber,94530
907509,398,8/27/15 8:02,Embarcadero at Bryant,54,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,96,Subscriber,94105
907508,776,8/27/15 8:01,Japantown,9,8/27/15 8:14,San Jose Diridon Caltrain Station,2,213,Subscriber,95112
907506,499,8/27/15 8:01,Spear at Folsom,49,8/27/15 8:09,San Francisco Caltrain (Townsend at 4th),70,271,Subscriber,94602
907505,633,8/27/15 8:01,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:11,San Francisco City Hall,58,449,Subscriber,94530
907504,253,8/27/15 8:01,Steuart at Market,74,8/27/15 8:05,Broadway St at Battery St,82,636,Subscriber,94702
907502,259,8/27/15 8:00,Mountain View Caltrain Station,28,8/27/15 8:05,Mountain View City Hall,27,262,Subscriber,95110
907501,483,8/27/15 8:00,Market at 4th,76,8/27/15 8:08,San Francisco Caltrain (Townsend at 4th),70,594,Customer,94121
907500,405,8/27/15 8:00,2nd at Townsend,61,8/27/15 8:07,Townsend at 7th,65,290,Subscriber,94107
907499,950,8/27/15 8:00,Townsend at 7th,65,8/27/15 8:16,Market at Sansome,77,576,Subscriber,94112
907497,862,8/27/15 8:00,Steuart at Market,74,8/27/15 8:14,Townsend at 7th,65,458,Subscriber,94105
907496,888,8/27/15 7:59,South Van Ness at Market,66,8/27/15 8:14,Embarcadero at Sansome,60,134,Subscriber,94102
907495,262,8/27/15 7:59,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:04,Clay at Battery,41,492,Subscriber,94501
907494,824,8/27/15 7:58,Redwood City Caltrain Station,22,8/27/15 8:12,Stanford in Redwood City,25,159,Subscriber,95037
907493,726,8/27/15 7:58,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 8:10,Embarcadero at Vallejo,48,538,Subscriber,94611
907489,767,8/27/15 7:56,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:09,Market at 10th,67,269,Subscriber,94025
907484,207,8/27/15 7:54,San Jose Diridon Caltrain Station,2,8/27/15 7:58,Santa Clara at Almaden,4,117,Subscriber,95020
907482,669,8/27/15 7:54,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:05,South Van Ness at Market,66,439,Subscriber,95030
907480,769,8/27/15 7:54,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:07,Harry Bridges Plaza (Ferry Building),50,517,Subscriber,94403
907479,813,8/27/15 7:53,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:06,Davis at Jackson,42,592,Subscriber,94040
907477,396,8/27/15 7:53,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:59,Market at 4th,76,625,Subscriber,94602
907475,420,8/27/15 7:52,Mechanics Plaza (Market at Battery),75,8/27/15 7:59,Broadway St at Battery St,82,591,Subscriber,94703
907474,266,8/27/15 7:52,Mountain View Caltrain Station,28,8/27/15 7:57,Castro Street and El Camino Real,32,175,Subscriber,94118
907473,414,8/27/15 7:52,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:59,2nd at Folsom,62,336,Subscriber,95060
907472,624,8/27/15 7:52,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:02,Temporary Transbay Terminal (Howard at Beale),55,602,Subscriber,94030
907471,777,8/27/15 7:52,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:04,Harry Bridges Plaza (Ferry Building),50,321,Subscriber,93401
907470,886,8/27/15 7:52,Steuart at Market,74,8/27/15 8:06,San Francisco Caltrain 2 (330 Townsend),69,300,Subscriber,94618
907469,1035,8/27/15 7:52,Embarcadero at Sansome,60,8/27/15 8:09,Powell Street BART,39,560,Customer,12345
907468,1059,8/27/15 7:51,Embarcadero at Sansome,60,8/27/15 8:09,Powell Street BART,39,445,Customer,12345
907467,959,8/27/15 7:51,Grant Avenue at Columbus Avenue,73,8/27/15 8:07,San Francisco Caltrain (Townsend at 4th),70,540,Subscriber,94133
907466,248,8/27/15 7:51,Embarcadero at Sansome,60,8/27/15 7:55,Davis at Jackson,42,331,Subscriber,94133
907465,675,8/27/15 7:51,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:02,Clay at Battery,41,353,Subscriber,94065
907464,638,8/27/15 7:50,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:01,Harry Bridges Plaza (Ferry Building),50,283,Subscriber,94002
907463,600,8/27/15 7:50,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:00,Post at Kearny,47,578,Subscriber,94002
907462,627,8/27/15 7:50,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:01,Embarcadero at Folsom,51,278,Subscriber,95014
907461,640,8/27/15 7:50,San Francisco Caltrain (Townsend at 4th),70,8/27/15 8:01,Mechanics Plaza (Market at Battery),75,487,Subscriber,94040
907460,1055,8/27/15 7:50,Grant Avenue at Columbus Avenue,73,8/27/15 8:08,San Francisco Caltrain (Townsend at 4th),70,453,Subscriber,94133
907459,388,8/27/15 7:50,Powell at Post (Union Square),71,8/27/15 7:56,Howard at 2nd,63,484,Subscriber,94109
907458,399,8/27/15 7:49,San Jose Diridon Caltrain Station,2,8/27/15 7:56,San Pedro Square,6,129,Subscriber,95377
907457,260,8/27/15 7:49,Castro Street and El Camino Real,32,8/27/15 7:53,Mountain View Caltrain Station,28,705,Subscriber,94022
907456,655,8/27/15 7:49,Grant Avenue at Columbus Avenue,73,8/27/15 8:00,Spear at Folsom,49,209,Subscriber,94105
907455,521,8/27/15 7:49,Grant Avenue at Columbus Avenue,73,8/27/15 7:57,Powell Street BART,39,351,Subscriber,94133
907454,564,8/27/15 7:49,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:58,Beale at Market,56,579,Subscriber,94303
907453,511,8/27/15 7:48,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 7:57,Market at Sansome,77,471,Subscriber,95112
907451,785,8/27/15 7:48,Golden Gate at Polk,59,8/27/15 8:01,Spear at Folsom,49,379,Subscriber,94109
907450,753,8/27/15 7:48,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 8:01,Market at 10th,67,275,Subscriber,94582
907449,675,8/27/15 7:47,Embarcadero at Bryant,54,8/27/15 7:58,Townsend at 7th,65,309,Subscriber,94103
907447,368,8/27/15 7:46,Embarcadero at Bryant,54,8/27/15 7:53,San Francisco Caltrain (Townsend at 4th),70,614,Subscriber,94105
907444,184,8/27/15 7:45,Townsend at 7th,65,8/27/15 7:48,San Francisco Caltrain (Townsend at 4th),70,336,Subscriber,94103
907443,499,8/27/15 7:45,Market at 10th,67,8/27/15 7:53,Market at Sansome,77,372,Subscriber,94102
907441,206,8/27/15 7:44,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:47,2nd at Folsom,62,502,Subscriber,94602
907440,507,8/27/15 7:43,Market at 10th,67,8/27/15 7:52,San Francisco Caltrain 2 (330 Townsend),69,373,Subscriber,94102
907438,686,8/27/15 7:38,Townsend at 7th,65,8/27/15 7:50,2nd at Folsom,62,362,Subscriber,94107
907437,205,8/27/15 7:43,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:46,Davis at Jackson,42,410,Subscriber,94025
907436,416,8/27/15 7:43,Grant Avenue at Columbus Avenue,73,8/27/15 7:50,Beale at Market,56,427,Subscriber,94133
907435,820,8/27/15 7:42,Japantown,9,8/27/15 7:56,San Jose Diridon Caltrain Station,2,32,Subscriber,94111
907434,280,8/27/15 7:42,San Jose Diridon Caltrain Station,2,8/27/15 7:47,Santa Clara at Almaden,4,691,Subscriber,94305
907433,436,8/27/15 7:40,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:47,Market at 4th,76,415,Subscriber,94501
907432,739,8/27/15 7:39,5th at Howard,57,8/27/15 7:52,Harry Bridges Plaza (Ferry Building),50,421,Subscriber,94107
907431,464,8/27/15 7:39,Powell at Post (Union Square),71,8/27/15 7:47,San Francisco Caltrain 2 (330 Townsend),69,471,Subscriber,94109
907429,1772,8/27/15 7:38,Harry Bridges Plaza (Ferry Building),50,8/27/15 8:08,2nd at Townsend,61,604,Subscriber,94960
907428,427,8/27/15 7:38,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:45,Embarcadero at Sansome,60,331,Subscriber,94939
907427,751,8/27/15 7:37,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:50,2nd at Townsend,61,290,Subscriber,94949
907426,586,8/27/15 7:37,MLK Library,11,8/27/15 7:47,San Jose Diridon Caltrain Station,2,129,Subscriber,95112
907425,417,8/27/15 7:37,Steuart at Market,74,8/27/15 7:44,Embarcadero at Vallejo,48,450,Subscriber,94618
907424,616,8/27/15 7:37,MLK Library,11,8/27/15 7:47,San Jose Diridon Caltrain Station,2,127,Subscriber,95113
907423,322,8/27/15 7:37,2nd at Townsend,61,8/27/15 7:42,Howard at 2nd,63,356,Subscriber,94107
907422,354,8/27/15 7:36,San Jose Diridon Caltrain Station,2,8/27/15 7:42,San Pedro Square,6,708,Subscriber,94110
907421,189,8/27/15 7:36,Grant Avenue at Columbus Avenue,73,8/27/15 7:39,Commercial at Montgomery,45,659,Subscriber,94133
907420,674,8/27/15 7:35,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:46,5th at Howard,57,624,Subscriber,94925
907419,486,8/27/15 7:35,Market at Sansome,77,8/27/15 7:43,2nd at Townsend,61,429,Subscriber,94401
907417,308,8/27/15 7:33,Santa Clara at Almaden,4,8/27/15 7:38,San Jose Diridon Caltrain Station,2,117,Subscriber,95110
907416,5559,8/27/15 7:33,2nd at Townsend,61,8/27/15 9:05,Market at 10th,67,387,Subscriber,89451
907415,981,8/27/15 7:32,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:48,Beale at Market,56,505,Subscriber,94303
907414,457,8/27/15 7:31,Market at 4th,76,8/27/15 7:39,San Francisco Caltrain (Townsend at 4th),70,278,Subscriber,95054
907413,445,8/27/15 7:30,Howard at 2nd,63,8/27/15 7:37,San Francisco Caltrain (Townsend at 4th),70,487,Subscriber,94105
907412,497,8/27/15 7:29,Embarcadero at Bryant,54,8/27/15 7:37,Howard at 2nd,63,412,Subscriber,94066
907411,751,8/27/15 7:28,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:41,Powell Street BART,39,111,Subscriber,94102
907410,656,8/27/15 7:25,Spear at Folsom,49,8/27/15 7:36,San Francisco Caltrain (Townsend at 4th),70,283,Subscriber,94105
907409,709,8/27/15 7:27,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:39,Townsend at 7th,65,336,Subscriber,94501
907408,699,8/27/15 7:27,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 7:39,Harry Bridges Plaza (Ferry Building),50,410,Subscriber,94025
907407,773,8/27/15 7:27,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:39,Golden Gate at Polk,59,191,Subscriber,94306
907406,786,8/27/15 7:26,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:40,Clay at Battery,41,363,Subscriber,94025
907400,736,8/27/15 7:23,Broadway St at Battery St,82,8/27/15 7:36,San Francisco Caltrain (Townsend at 4th),70,579,Subscriber,94133
907399,670,8/27/15 7:23,Redwood City Caltrain Station,22,8/27/15 7:34,Stanford in Redwood City,25,188,Subscriber,94131
907398,239,8/27/15 7:22,Redwood City Caltrain Station,22,8/27/15 7:26,Redwood City Medical Center,26,28,Subscriber,94158
907397,384,8/27/15 7:20,Embarcadero at Sansome,60,8/27/15 7:27,Beale at Market,56,574,Subscriber,94111
907396,250,8/27/15 7:20,Townsend at 7th,65,8/27/15 7:24,San Francisco Caltrain (Townsend at 4th),70,111,Subscriber,94107
907395,697,8/27/15 7:18,Davis at Jackson,42,8/27/15 7:30,San Francisco Caltrain (Townsend at 4th),70,321,Subscriber,94111
907394,189,8/27/15 7:17,Market at 4th,76,8/27/15 7:20,Market at Sansome,77,109,Subscriber,94107
907393,656,8/27/15 7:17,South Van Ness at Market,66,8/27/15 7:28,Commercial at Montgomery,45,342,Subscriber,94002
907392,636,8/27/15 7:17,Ryland Park,84,8/27/15 7:27,San Jose Diridon Caltrain Station,2,708,Subscriber,95112
907391,505,8/27/15 7:16,Embarcadero at Folsom,51,8/27/15 7:25,San Francisco Caltrain (Townsend at 4th),70,363,Subscriber,94107
907390,450,8/27/15 7:16,Powell at Post (Union Square),71,8/27/15 7:23,2nd at South Park,64,526,Subscriber,94108
907389,614,8/27/15 7:15,Yerba Buena Center of the Arts (3rd @ Howard),68,8/27/15 7:25,Townsend at 7th,65,576,Subscriber,84060
907388,396,8/27/15 7:14,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 7:21,Howard at 2nd,63,508,Subscriber,94107
907387,443,8/27/15 7:14,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:21,Howard at 2nd,63,318,Subscriber,94954
907386,643,8/27/15 7:12,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:23,San Francisco Caltrain (Townsend at 4th),70,505,Subscriber,94930
907384,568,8/27/15 7:11,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:21,Embarcadero at Sansome,60,445,Subscriber,94105
907383,205,8/27/15 7:11,Townsend at 7th,65,8/27/15 7:14,San Francisco Caltrain 2 (330 Townsend),69,578,Subscriber,94044
907381,468,8/27/15 7:09,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:17,San Francisco Caltrain (Townsend at 4th),70,191,Subscriber,94530
907380,736,8/27/15 7:09,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:22,Civic Center BART (7th at Market),72,525,Subscriber,94710
907378,534,8/27/15 7:08,Market at 10th,67,8/27/15 7:17,San Francisco Caltrain 2 (330 Townsend),69,410,Subscriber,94102
907376,758,8/27/15 7:08,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 7:20,Harry Bridges Plaza (Ferry Building),50,290,Subscriber,94402
907375,443,8/27/15 7:07,Civic Center BART (7th at Market),72,8/27/15 7:15,Townsend at 7th,65,485,Subscriber,94582
907373,1075,8/27/15 7:07,Steuart at Market,74,8/27/15 7:25,Townsend at 7th,65,343,Subscriber,94706
907372,178,8/27/15 7:07,2nd at South Park,64,8/27/15 7:10,Howard at 2nd,63,487,Subscriber,94105
907370,591,8/27/15 7:07,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 7:16,Civic Center BART (7th at Market),72,569,Subscriber,94103
907369,407,8/27/15 7:06,Spear at Folsom,49,8/27/15 7:13,Commercial at Montgomery,45,358,Subscriber,94105
907367,894,8/27/15 7:06,Steuart at Market,74,8/27/15 7:20,Townsend at 7th,65,288,Subscriber,94501
907366,1059,8/27/15 7:05,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:23,Embarcadero at Sansome,60,312,Subscriber,95111
907361,492,8/27/15 7:03,Steuart at Market,74,8/27/15 7:12,2nd at Townsend,61,356,Subscriber,94588
907358,844,8/27/15 7:02,Embarcadero at Folsom,51,8/27/15 7:16,Townsend at 7th,65,260,Subscriber,94501
907357,329,8/27/15 7:02,Grant Avenue at Columbus Avenue,73,8/27/15 7:08,Mechanics Plaza (Market at Battery),75,575,Subscriber,94133
907354,337,8/27/15 7:01,Temporary Transbay Terminal (Howard at Beale),55,8/27/15 7:07,Yerba Buena Center of the Arts (3rd @ Howard),68,601,Subscriber,94618
907345,437,8/27/15 6:55,Davis at Jackson,42,8/27/15 7:02,Post at Kearny,47,507,Subscriber,94111
907341,494,8/27/15 6:52,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:00,2nd at Townsend,61,267,Subscriber,94558
907340,430,8/27/15 6:52,Embarcadero at Sansome,60,8/27/15 6:59,Temporary Transbay Terminal (Howard at Beale),55,492,Subscriber,94111
907337,785,8/27/15 6:50,Harry Bridges Plaza (Ferry Building),50,8/27/15 7:03,Yerba Buena Center of the Arts (3rd @ Howard),68,391,Subscriber,94590
907336,164,8/27/15 6:50,2nd at South Park,64,8/27/15 6:53,San Francisco Caltrain (Townsend at 4th),70,353,Subscriber,94158
907335,433,8/27/15 6:48,Powell at Post (Union Square),71,8/27/15 6:55,San Francisco Caltrain (Townsend at 4th),70,312,Subscriber,94109
907334,841,8/27/15 6:46,San Francisco Caltrain (Townsend at 4th),70,8/27/15 7:00,South Van Ness at Market,66,463,Subscriber,95122
907333,995,8/27/15 6:46,San Francisco Caltrain 2 (330 Townsend),69,8/27/15 7:03,Embarcadero at Sansome,60,585,Subscriber,95129
907332,515,8/27/15 6:45,Grant Avenue at Columbus Avenue,73,8/27/15 6:54,Embarcadero at Folsom,51,570,Subscriber,94563
907331,809,8/27/15 6:44,San Francisco Caltrain (Townsend at 4th),70,8/27/15 6:58,Beale at Market,56,407,Subscriber,94070
907330,572,8/27/15 6:44,San Francisco Caltrain (Townsend at 4th),70,8/27/15 6:54,Embarcadero at Bryant,54,412,Subscriber,95124
907329,806,8/27/15 6:44,San Francisco Caltrain (Townsend at 4th),70,8/27/15 6:57,Harry Bridges Plaza (Ferry Building),50,505,Subscriber,95111
907328,523,8/27/15 6:44,Market at 10th,67,8/27/15 6:52,Mechanics Plaza (Market at Battery),75,266,Subscriber,94102
907327,477,8/27/15 6:43,San Francisco Caltrain (Townsend at 4th),70,8/27/15 6:51,Post at Kearny,47,617,Subscriber,94002
907326,808,8/27/15 6:43,San Francisco Caltrain (Townsend at 4th),70,8/27/15 6:56,Temporary Transbay Terminal (Howard at Beale),55,625,Subscriber,94030
907325,591,8/27/15 6:43,San Francisco Caltrain (Townsend at 4th),70,8/27/15 6:52,Beale at Market,56,352,Subscriber,95136
907324,631,8/27/15 6:41,Market at 10th,67,8/27/15 6:51,Mechanics Plaza (Market at Battery),75,321,Subscriber,94102
